Certificate of Inspection,Inspection Number,Date of Occurance,Year (added),Business Unique ID,UniqueBusinessID_NoYear,Business Name,DBA Trade Name,Business Category,Inspection type,Device Category,Device Class,Device Type,Devices Inspected,Devices Approved,Devices Condemned/Confiscated,Confiscated,Address Type,Building Number,Street Name,Street Name 2,Unit Type,Unit,City,State,Postcode,Borough,Community Board,Council District,BIN,BBL,NTA,Latitude,Longitude
A0204400,INS-000814311,12/19/2024,2024,BA-1547211-2022,BA-1547211,RENHE MARKET INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,8121,NEW UTRECHT AVE,,,,BROOKLYN,NY,11214,Brooklyn,311,38,3164613,3063140024,BK28,40.61055214,-74.00144425
A0204400,INS-000814311,12/19/2024,2024,BA-1547211-2022,BA-1547211,RENHE MARKET INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,20,20,0,,Complete Address,8121,NEW UTRECHT AVE,,,,BROOKLYN,NY,11214,Brooklyn,311,38,3164613,3063140024,BK28,40.61055214,-74.00144425
A0204400,INS-000814311,12/19/2024,2024,BA-1547211-2022,BA-1547211,RENHE MARKET INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,8121,NEW UTRECHT AVE,,,,BROOKLYN,NY,11214,Brooklyn,311,38,3164613,3063140024,BK28,40.61055214,-74.00144425
A0150264,INS-000703526,01/16/2024,2024,BA-1497840-2022,BA-1497840,REVO FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,10802,OTIS AVE,,,,CORONA,NY,11368,Queens,404,21,4048288,4019620001,QN25,40.74122304,-73.85373278
A0208503,INS-000822247,01/23/2025,2025,BA-1497840-2022,BA-1497840,REVO FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,10802,OTIS AVE,,,,CORONA,NY,11368,Queens,404,21,4048288,4019620001,QN25,40.74122304,-73.85373278
A0208503,INS-000822247,01/23/2025,2025,BA-1497840-2022,BA-1497840,REVO FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,10802,OTIS AVE,,,,CORONA,NY,11368,Queens,404,21,4048288,4019620001,QN25,40.74122304,-73.85373278
A0208503,INS-000822247,01/23/2025,2025,BA-1497840-2022,BA-1497840,REVO FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,5,5,0,,Complete Address,10802,OTIS AVE,,,,CORONA,NY,11368,Queens,404,21,4048288,4019620001,QN25,40.74122304,-73.85373278
A0202562,INS-000810814,12/06/2024,2024,BA-1564459-2022,BA-1564459,RIZKA FOOD CORPORATION,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,2071,CLOVE RD,,,,STATEN ISLAND,NY,10304,Staten Island,502,50,5112655,5029210006,SI14,40.60403571,-74.08371149
A0170804,INS-000747407,05/23/2024,2024,BA-1557589-2022,BA-1557589,ROCHDALE MEAT & PRODUCE LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,12,12,0,,Complete Address,16602,BAISLEY BLVD,,,,JAMAICA,NY,11434,Queens,412,28,4448681,4124950002,QN02,40.67969141,-73.77708074
A0206684,INS-000819422,01/09/2025,2025,BA-1557589-2022,BA-1557589,ROCHDALE MEAT & PRODUCE LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,21,21,0,,Complete Address,16602,BAISLEY BLVD,,,,JAMAICA,NY,11434,Queens,412,28,4448681,4124950002,QN02,40.67969141,-73.77708074
A0159855,INS-000727358,03/22/2024,2024,BA-1674973-2023,BA-1674973,ROCKAWAY SUPERMARKET CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,12,12,0,,Complete Address,8715,ROCKAWAY BEACH BLVD,,,,ROCKAWAY BEACH,NY,11693,Queens,414,32,4303596,4161310010,QN12,40.58740854,-73.81238089
A0159855,INS-000727358,03/22/2024,2024,BA-1674973-2023,BA-1674973,ROCKAWAY SUPERMARKET CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,2,2,0,,Complete Address,8715,ROCKAWAY BEACH BLVD,,,,ROCKAWAY BEACH,NY,11693,Queens,414,32,4303596,4161310010,QN12,40.58740854,-73.81238089
A0159855,INS-000727358,03/22/2024,2024,BA-1674973-2023,BA-1674973,ROCKAWAY SUPERMARKET CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,8715,ROCKAWAY BEACH BLVD,,,,ROCKAWAY BEACH,NY,11693,Queens,414,32,4303596,4161310010,QN12,40.58740854,-73.81238089
A0139683,INS-000683271,10/18/2023,2023,BA-1674973-2023,BA-1674973,ROCKAWAY SUPERMARKET CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,15,15,0,,Complete Address,8715,ROCKAWAY BEACH BLVD,,,,ROCKAWAY BEACH,NY,11693,Queens,414,32,4303596,4161310010,QN12,40.58740854,-73.81238089
A0156436,INS-000721107,02/29/2024,2024,BA-1498557-2022,BA-1498557,ROSE MARIE INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,19,KNOLLS CRES,,,,BRONX,NY,10463,Bronx,208,11,2083249,2057230075,BX29,40.87867633,-73.91763508
A0126958,INS-000651546,07/05/2023,2023,BA-1554732-2022,BA-1554732,"ROYAL SEAFOOD MARKET, INC",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,13,13,0,,Complete Address,2339,65TH ST,,,,BROOKLYN,NY,11204,Brooklyn,311,44,3172516,3065590062,BK29,40.6118209,-73.97808013
A0201392,INS-000808687,11/29/2024,2024,BA-1549199-2022,BA-1549199,RUBEN & RUBEN FOOD CORP,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,11,11,0,,Complete Address,8725,LEFFERTS BLVD,,,,RICHMOND HILL,NY,11418,Queens,409,29,4195979,4093290075,QN54,40.69956983,-73.83066364
A0179636,INS-000765261,07/24/2024,2024,BA-1539627-2022,BA-1539627,"RUTLEDGE ST. MINI MARKET, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,7,7,0,,Complete Address,96,RUTLEDGE ST,,,,BROOKLYN,NY,11249,Brooklyn,301,33,3060944,3022240013,BK72,40.70095509,-73.9587416
A0175599,INS-000757207,06/28/2024,2024,BA-1485379-2022,BA-1485379,S & K VEGETABLES CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,7220,37TH AVE,,,,JACKSON HEIGHTS,NY,11372,Queens,403,25,4029768,4012830007,QN28,40.74878447,-73.8934018
A0131210,INS-000659030,08/14/2023,2023,BA-1485379-2022,BA-1485379,S & K VEGETABLES CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,7,7,0,,Complete Address,7220,37TH AVE,,,,JACKSON HEIGHTS,NY,11372,Queens,403,25,4029768,4012830007,QN28,40.74878447,-73.8934018
A0212840,INS-000831304,02/21/2025,2025,BA-1485379-2022,BA-1485379,S & K VEGETABLES CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,7220,37TH AVE,,,,JACKSON HEIGHTS,NY,11372,Queens,403,25,4029768,4012830007,QN28,40.74878447,-73.8934018
A0150393,INS-000703824,01/17/2024,2024,BA-1464420-2022,BA-1464420,S. T. MEAT & GROCERY INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,24,24,0,,Complete Address,2467,JEROME AVE,,,,BRONX,NY,10468,Bronx,207,14,2014361,2032000020,BX30,40.86315554,-73.90077808
A0174543,INS-000755029,06/20/2024,2024,BA-1554749-2022,BA-1554749,SABANA MEAT CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,7,7,0,,Complete Address,309,E 115TH ST,,,,NEW YORK,NY,10029,Manhattan,111,8,1052901,1016870005,MN34,40.79616657,-73.93794081
A0204813,INS-000815047,12/20/2024,2024,BA-1537720-2022,BA-1537720,"SAHADI IMPORTING CO., INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,187,ATLANTIC AVE,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3002768,3002760009,BK09,40.68999146,-73.99342642
A0165609,INS-000737526,04/25/2024,2024,BA-1657211-2023,BA-1657211,SARMAN FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,4,4,0,,Complete Address,10879,ROOSEVELT AVE,,,,CORONA,NY,11368,Queens,403,21,4044830,4017800043,QN26,40.7508765,-73.85825197
A0165609,INS-000737526,04/25/2024,2024,BA-1657211-2023,BA-1657211,SARMAN FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,10879,ROOSEVELT AVE,,,,CORONA,NY,11368,Queens,403,21,4044830,4017800043,QN26,40.7508765,-73.85825197
A0169509,INS-000744898,05/16/2024,2024,BA-1566882-2022,BA-1566882,SEA TOWN CORONA NY LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,3924,104TH ST,,,,CORONA,NY,11368,Queens,403,21,4595426,4017700091,QN26,40.75048035,-73.86202441
A0169509,INS-000744898,05/16/2024,2024,BA-1566882-2022,BA-1566882,SEA TOWN CORONA NY LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,3924,104TH ST,,,,CORONA,NY,11368,Queens,403,21,4595426,4017700091,QN26,40.75048035,-73.86202441
A0158250,INS-000724463,03/13/2024,2024,BA-1541479-2022,BA-1541479,"SEVEN & ONE FOODS, LLC",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,2020,NEW HAVEN AVE,,,,FAR ROCKAWAY,NY,11691,Queens,414,31,4300871,4157500001,QN15,40.60076731,-73.7540667
A0158250,INS-000724463,03/13/2024,2024,BA-1541479-2022,BA-1541479,"SEVEN & ONE FOODS, LLC",,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,2020,NEW HAVEN AVE,,,,FAR ROCKAWAY,NY,11691,Queens,414,31,4300871,4157500001,QN15,40.60076731,-73.7540667
A0158250,INS-000724463,03/13/2024,2024,BA-1541479-2022,BA-1541479,"SEVEN & ONE FOODS, LLC",,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,2020,NEW HAVEN AVE,,,,FAR ROCKAWAY,NY,11691,Queens,414,31,4300871,4157500001,QN15,40.60076731,-73.7540667
A0129378,INS-000655528,07/26/2023,2023,BA-1534217-2022,BA-1534217,SEVEN SEAS 42ND ST LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,20,20,0,,Complete Address,452,W 43RD ST,,,,NEW YORK,NY,10036,Manhattan,104,3,1083746,1010520001,MN15,40.75996085,-73.99420282
A0172098,INS-000750230,06/04/2024,2024,BA-1534217-2022,BA-1534217,SEVEN SEAS 42ND ST LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,18,18,0,,Complete Address,452,W 43RD ST,,,,NEW YORK,NY,10036,Manhattan,104,3,1083746,1010520001,MN15,40.75996085,-73.99420282
A0153586,INS-000712859,02/07/2024,2024,BA-1556540-2022,BA-1556540,"SEVEN SEAS 49TH ST, LLC",,Supermarket - 819,Scale,Scale,Scale Inspection,Platform Scale - 01,6,6,0,,Complete Address,810,8TH AVE,,,,NEW YORK,NY,10019,Manhattan,105,3,1085498,1010210001,MN17,40.76174977,-73.98648132
A0153586,INS-000712859,02/07/2024,2024,BA-1556540-2022,BA-1556540,"SEVEN SEAS 49TH ST, LLC",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,16,16,0,,Complete Address,810,8TH AVE,,,,NEW YORK,NY,10019,Manhattan,105,3,1085498,1010210001,MN17,40.76174977,-73.98648132
A0153586,INS-000712859,02/07/2024,2024,BA-1556540-2022,BA-1556540,"SEVEN SEAS 49TH ST, LLC",,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,810,8TH AVE,,,,NEW YORK,NY,10019,Manhattan,105,3,1085498,1010210001,MN17,40.76174977,-73.98648132
A0170491,INS-000746832,05/22/2024,2024,BA-1556540-2022,BA-1556540,"SEVEN SEAS 49TH ST, LLC",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,810,8TH AVE,,,,NEW YORK,NY,10019,Manhattan,105,3,1085498,1010210001,MN17,40.76174977,-73.98648132
A0169039,INS-000743888,05/14/2024,2024,BA-1695557-2024,BA-1695557,SEVEN SEAS GERRITSEN LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,2245,GERRITSEN AVE,,,,BROOKLYN,NY,11229,Brooklyn,315,46,3248246,3088180059,BK17,40.60106106,-73.93426897
A0169039,INS-000743888,05/14/2024,2024,BA-1695557-2024,BA-1695557,SEVEN SEAS GERRITSEN LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,4,4,0,,Complete Address,2245,GERRITSEN AVE,,,,BROOKLYN,NY,11229,Brooklyn,315,46,3248246,3088180059,BK17,40.60106106,-73.93426897
A0155295,INS-000718862,02/22/2024,2024,BA-1550346-2022,BA-1550346,SEVEN SEAS WESTERLY LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,10,10,0,,Complete Address,911,8TH AVE,,,,NEW YORK,NY,10019,Manhattan,104,3,1025416,1010450029,MN15,40.76488947,-73.98422445
A0155295,INS-000718862,02/22/2024,2024,BA-1550346-2022,BA-1550346,SEVEN SEAS WESTERLY LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,911,8TH AVE,,,,NEW YORK,NY,10019,Manhattan,104,3,1025416,1010450029,MN15,40.76488947,-73.98422445
A0155295,INS-000718862,02/22/2024,2024,BA-1550346-2022,BA-1550346,SEVEN SEAS WESTERLY LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Platform Scale - 01,1,1,0,,Complete Address,911,8TH AVE,,,,NEW YORK,NY,10019,Manhattan,104,3,1025416,1010450029,MN15,40.76488947,-73.98422445
A0213018,INS-000831624,02/25/2025,2025,BA-1550346-2022,BA-1550346,SEVEN SEAS WESTERLY LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,1,1,0,,Complete Address,911,8TH AVE,,,,NEW YORK,NY,10019,Manhattan,104,3,1025416,1010450029,MN15,40.76488947,-73.98422445
A0213018,INS-000831624,02/25/2025,2025,BA-1550346-2022,BA-1550346,SEVEN SEAS WESTERLY LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,911,8TH AVE,,,,NEW YORK,NY,10019,Manhattan,104,3,1025416,1010450029,MN15,40.76488947,-73.98422445
A0213018,INS-000831624,02/25/2025,2025,BA-1550346-2022,BA-1550346,SEVEN SEAS WESTERLY LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,10,10,0,,Complete Address,911,8TH AVE,,,,NEW YORK,NY,10019,Manhattan,104,3,1025416,1010450029,MN15,40.76488947,-73.98422445
A0213018,INS-000831624,02/25/2025,2025,BA-1550346-2022,BA-1550346,SEVEN SEAS WESTERLY LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Misc Scale - 01,1,1,0,,Complete Address,911,8TH AVE,,,,NEW YORK,NY,10019,Manhattan,104,3,1025416,1010450029,MN15,40.76488947,-73.98422445
A0209706,INS-000825856,01/30/2025,2025,BA-1720173-2025,BA-1720173,SHALOM’S KINGDOM LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,8002,SURREY PL,,,,JAMAICA,NY,11432,Queens,408,24,4155424,4072270036,QN06,40.72636487,-73.7894476
A0179164,INS-000760691,07/23/2024,2024,BA-1701670-2024,BA-1701670,SHOP FAIR SUPERMARKET,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,1510,SAINT NICHOLAS AVE,,,,NEW YORK,NY,10033,Manhattan,112,10,1063780,1021570039,MN35,40.8520839,-73.93170027
A0178425,INS-000762850,07/17/2024,2024,BA-1702732-2024,BA-1702732,SHOP SMART FOOD MARKET CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,4,4,0,,Complete Address,531,BLAKE AVE,,,,BROOKLYN,NY,11207,Brooklyn,305,42,3084260,3037670001,BK85,40.66718514,-73.89927807
A0205538,INS-000816357,12/27/2024,2024,BA-1656335-2023,BA-1656335,"SILVER & WHITE MARKETS, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,10,10,0,,Complete Address,278,PARK AVE S,,,,NEW YORK,NY,10010,Manhattan,105,2,1068310,1008507503,MN13,40.73939935,-73.98695136
A0161472,INS-000730384,04/02/2024,2024,BA-1671003-2023,BA-1671003,SIMPLY FOOD L.I.C. LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,22,22,0,,Complete Address,485,47TH RD,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4534604,4000210060,QN31,40.74533411,-73.95610848
A0137500,INS-000679403,09/29/2023,2023,BA-1671003-2023,BA-1671003,SIMPLY FOOD L.I.C. LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,24,24,0,,Complete Address,485,47TH RD,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4534604,4000210060,QN31,40.74533411,-73.95610848
A0171247,INS-000748317,05/28/2024,2024,BA-1558514-2022,BA-1558514,SIRAH 1720 LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,535,MARCY AVE,,,,BROOKLYN,NY,11206,Brooklyn,303,36,3338591,3017390001,BK75,40.69696052,-73.94951197
A0202555,INS-000810803,12/06/2024,2024,BA-1491928-2022,BA-1491928,SIX TOWERS MEAT MARKET INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,6110,QUEENS BLVD,,,,WOODSIDE,NY,11377,Queens,402,26,4437383,4023140100,QN63,40.74134663,-73.90322574
A0130384,INS-000657711,08/07/2023,2023,BA-1491928-2022,BA-1491928,SIX TOWERS MEAT MARKET INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,6110,QUEENS BLVD,,,,WOODSIDE,NY,11377,Queens,402,26,4437383,4023140100,QN63,40.74134663,-73.90322574
A0147258,INS-000697014,12/18/2023,2023,BA-1626639-2023,BA-1626639,SKY FOODS MARKETS INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,21,21,0,,Complete Address,40-24,COLLEGE POINT BOULEVARD,,,,FLUSHING,NY,11354,Queens,407,20,4000000,4050667502,QN22,40.75769519,-73.83412906
A0203186,INS-000811998,12/11/2024,2024,BA-1626639-2023,BA-1626639,SKY FOODS MARKETS INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,17,17,0,,Complete Address,40-24,COLLEGE POINT BOULEVARD,,,,FLUSHING,NY,11354,Queens,407,20,4000000,4050667502,QN22,40.75769519,-73.83412906
A0203186,INS-000811998,12/11/2024,2024,BA-1626639-2023,BA-1626639,SKY FOODS MARKETS INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,40-24,COLLEGE POINT BOULEVARD,,,,FLUSHING,NY,11354,Queens,407,20,4000000,4050667502,QN22,40.75769519,-73.83412906
A0203186,INS-000811998,12/11/2024,2024,BA-1626639-2023,BA-1626639,SKY FOODS MARKETS INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,40-24,COLLEGE POINT BOULEVARD,,,,FLUSHING,NY,11354,Queens,407,20,4000000,4050667502,QN22,40.75769519,-73.83412906
A0200176,INS-000806228,11/21/2024,2024,BA-1563741-2022,BA-1563741,SKYLIGHT HOLDINGS 4 INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,3414,STEINWAY ST,,,,LONG ISLAND CITY,NY,11101,Queens,401,22,4542720,4006720013,QN70,40.75629725,-73.92118656
A0200176,INS-000806228,11/21/2024,2024,BA-1563741-2022,BA-1563741,SKYLIGHT HOLDINGS 4 INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,3414,STEINWAY ST,,,,LONG ISLAND CITY,NY,11101,Queens,401,22,4542720,4006720013,QN70,40.75629725,-73.92118656
A0166653,INS-000739301,05/01/2024,2024,BA-1541974-2022,BA-1541974,SNL MEAT & PRODUCE CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,599,AVENUE Z,,,,BROOKLYN,NY,11223,Brooklyn,313,47,3195689,3072130040,BK26,40.58605685,-73.97177366
A0166653,INS-000739301,05/01/2024,2024,BA-1541974-2022,BA-1541974,SNL MEAT & PRODUCE CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,599,AVENUE Z,,,,BROOKLYN,NY,11223,Brooklyn,313,47,3195689,3072130040,BK26,40.58605685,-73.97177366
A0166653,INS-000739301,05/01/2024,2024,BA-1541974-2022,BA-1541974,SNL MEAT & PRODUCE CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,5,5,0,,Complete Address,599,AVENUE Z,,,,BROOKLYN,NY,11223,Brooklyn,313,47,3195689,3072130040,BK26,40.58605685,-73.97177366
A0134540,INS-000663142,09/08/2023,2023,BA-1600301-2023,BA-1600301,ST LOREN MULTI SERVICES INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,219,E TREMONT AVE,,,,BRONX,NY,10457,Bronx,205,15,2094517,2028090053,BX41,40.84904309,-73.90499922
A0202249,INS-000810312,12/05/2024,2024,BA-1560144-2022,BA-1560144,"STATEN ISLAND MET FOOD, LTD.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,13,13,0,,Complete Address,1177,HYLAN BLVD,,,,STATEN ISLAND,NY,10305,Staten Island,502,50,5047160,5032080020,SI36,40.59851423,-74.08224618
A0142535,INS-000688129,11/13/2023,2023,BA-1560144-2022,BA-1560144,"STATEN ISLAND MET FOOD, LTD.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,13,13,0,,Complete Address,1177,HYLAN BLVD,,,,STATEN ISLAND,NY,10305,Staten Island,502,50,5047160,5032080020,SI36,40.59851423,-74.08224618
A0158437,INS-000724810,03/14/2024,2024,BA-1564310-2022,BA-1564310,SUN HUI FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,9406,63RD DR,,,,REGO PARK,NY,11374,Queens,406,30,4072132,4030830050,QN18,40.72877893,-73.86316979
A0137529,INS-000679442,09/29/2023,2023,BA-1538613-2022,BA-1538613,SUN MING JAN INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,4,4,0,,Complete Address,145,NOLL ST,,,,BROOKLYN,NY,11206,Brooklyn,304,34,3071858,3031480038,BK78,40.70288795,-73.93118591
A0137529,INS-000679442,09/29/2023,2023,BA-1538613-2022,BA-1538613,SUN MING JAN INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Platform Scale - 02,1,1,0,,Complete Address,145,NOLL ST,,,,BROOKLYN,NY,11206,Brooklyn,304,34,3071858,3031480038,BK78,40.70288795,-73.93118591
A0185101,INS-000777328,08/27/2024,2024,BA-1707302-2024,BA-1707302,SUNWING SUPERMARKET INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,5,5,0,,Complete Address,6501,7TH AVE,,,,BROOKLYN,NY,11220,Brooklyn,310,38,3144234,3058300006,BK34,40.63384624,-74.01480422
A0185101,INS-000777328,08/27/2024,2024,BA-1707302-2024,BA-1707302,SUNWING SUPERMARKET INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Platform Scale - 02,1,1,0,,Complete Address,6501,7TH AVE,,,,BROOKLYN,NY,11220,Brooklyn,310,38,3144234,3058300006,BK34,40.63384624,-74.01480422
A0185101,INS-000777328,08/27/2024,2024,BA-1707302-2024,BA-1707302,SUNWING SUPERMARKET INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,6,6,0,,Complete Address,6501,7TH AVE,,,,BROOKLYN,NY,11220,Brooklyn,310,38,3144234,3058300006,BK34,40.63384624,-74.01480422
A0154111,INS-000716192,02/12/2024,2024,BA-1532521-2022,BA-1532521,SUPER CLASSIC MEAT MARKET CORP,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,4,4,0,,Complete Address,3461,BROADWAY,,,,NEW YORK,NY,10031,Manhattan,109,7,1062330,1020880091,MN04,40.82398292,-73.95224832
A0152860,INS-000711301,02/02/2024,2024,BA-1534949-2022,BA-1534949,"SUPERIOR GOURMET MARKETPLACE, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,555,10TH AVE,,,,NEW YORK,NY,10018,Manhattan,104,3,1089722,1010697501,MN13,40.75886028,-73.99604384
A0174652,INS-000755230,06/20/2024,2024,BA-1671127-2023,BA-1671127,SWADESHBD RX INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,17025,HILLSIDE AVE,,,,JAMAICA,NY,11432,Queens,408,24,4438690,4098440042,QN06,40.71119316,-73.79170665
A0138746,INS-000681707,10/11/2023,2023,BA-1671127-2023,BA-1671127,SWADESHBD RX INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,17025,HILLSIDE AVE,,,,JAMAICA,NY,11432,Queens,408,24,4438690,4098440042,QN06,40.71119316,-73.79170665
